datetime,Q_sim_CFS,Q_obs_CFS
1970-05-04 19:00,4.3981,
1970-05-04 20:00,4.3860,
1970-05-04 21:00,4.3739,
1970-05-04 22:00,4.3618,
1970-05-04 23:00,4.3499,
1970-05-05 00:00,4.3379,
1970-05-05 01:00,4.3260,
1970-05-05 02:00,4.3142,
1970-05-05 03:00,4.3024,
1970-05-05 04:00,4.2907,
1970-05-05 05:00,4.2790,
1970-05-05 06:00,4.2674,
1970-05-05 07:00,4.2558,
1970-05-05 08:00,4.2443,
1970-05-05 09:00,4.2328,
1970-05-05 10:00,4.2214,
1970-05-05 11:00,4.2100,
1970-05-05 12:00,4.1986,
1970-05-05 13:00,4.1873,
1970-05-05 14:00,4.1761,
1970-05-05 15:00,4.1649,
1970-05-05 16:00,4.1538,
1970-05-05 17:00,4.1426,
1970-05-05 18:00,4.1316,
1970-05-05 19:00,4.1206,
1970-05-05 20:00,4.1096,
1970-05-05 21:00,4.0987,
1970-05-05 22:00,4.0878,
1970-05-05 23:00,4.0770,
1970-05-06 00:00,4.0662,
1970-05-06 01:00,4.0554,
1970-05-06 02:00,4.0447,
1970-05-06 03:00,4.0341,
1970-05-06 04:00,4.0234,
1970-05-06 05:00,4.0129,
1970-05-06 06:00,4.0023,
1970-05-06 07:00,3.9919,
1970-05-06 08:00,3.9814,
1970-05-06 09:00,3.9710,
1970-05-06 10:00,3.9606,
1970-05-06 11:00,3.9503,
1970-05-06 12:00,3.9400,
1970-05-06 13:00,3.9298,
1970-05-06 14:00,3.9196,
1970-05-06 15:00,3.9095,
1970-05-06 16:00,3.8993,
1970-05-06 17:00,3.8893,
1970-05-06 18:00,3.8792,
1970-05-06 19:00,3.8692,
1970-05-06 20:00,3.8593,
1970-05-06 21:00,3.8494,
1970-05-06 22:00,3.8395,
1970-05-06 23:00,3.8296,
1970-05-07 00:00,3.8198,
1970-05-07 01:00,3.8101,
1970-05-07 02:00,3.8004,
1970-05-07 03:00,3.7907,
1970-05-07 04:00,3.7810,
1970-05-07 05:00,3.7714,
1970-05-07 06:00,3.7618,
1970-05-07 07:00,3.7523,
1970-05-07 08:00,3.7428,
1970-05-07 09:00,3.7333,
1970-05-07 10:00,3.7239,
1970-05-07 11:00,3.7145,
1970-05-07 12:00,3.7052,
1970-05-07 13:00,3.6958,
1970-05-07 14:00,3.6866,
1970-05-07 15:00,3.6773,
1970-05-07 16:00,3.6681,
1970-05-07 17:00,3.6589,
1970-05-07 18:00,3.6498,
1970-05-07 19:00,3.6407,
1970-05-07 20:00,3.6316,
1970-05-07 21:00,3.6226,
1970-05-07 22:00,3.6135,
1970-05-07 23:00,3.6046,
1970-05-08 00:00,3.5956,
1970-05-08 01:00,3.5867,
1970-05-08 02:00,3.5779,
1970-05-08 03:00,3.5690,
1970-05-08 04:00,3.5602,
1970-05-08 05:00,3.5514,
1970-05-08 06:00,3.5427,
1970-05-08 07:00,3.5340,
1970-05-08 08:00,3.5253,
1970-05-08 09:00,3.5167,
1970-05-08 10:00,3.5081,
1970-05-08 11:00,3.4995,
1970-05-08 12:00,3.4909,
1970-05-08 13:00,3.4824,
1970-05-08 14:00,3.4739,
1970-05-08 15:00,3.4655,
1970-05-08 16:00,3.4570,
1970-05-08 17:00,3.4486,
1970-05-08 18:00,3.4403,
1970-05-08 19:00,3.4319,
1970-05-08 20:00,3.4236,
1970-05-08 21:00,3.4154,
1970-05-08 22:00,3.4071,
1970-05-08 23:00,3.3989,
1970-05-09 00:00,3.3907,
1970-05-09 01:00,3.3826,
1970-05-09 02:00,3.3744,
1970-05-09 03:00,3.3663,
1970-05-09 04:00,3.3583,
1970-05-09 05:00,3.3502,
1970-05-09 06:00,3.3422,
1970-05-09 07:00,3.3342,
1970-05-09 08:00,3.3263,
1970-05-09 09:00,3.3183,
1970-05-09 10:00,3.3104,
1970-05-09 11:00,3.3026,
1970-05-09 12:00,3.2947,
1970-05-09 13:00,3.2869,
1970-05-09 14:00,3.2791,
1970-05-09 15:00,3.2713,
1970-05-09 16:00,3.2636,
1970-05-09 17:00,3.2559,
1970-05-09 18:00,3.2482,
1970-05-09 19:00,3.2406,
1970-05-09 20:00,3.2329,
1970-05-09 21:00,3.2253,
1970-05-09 22:00,3.2177,
1970-05-09 23:00,3.2102,
1970-05-10 00:00,3.2027,
1970-05-10 01:00,3.1952,
1970-05-10 02:00,9.6092,
1970-05-10 03:00,3.1877,
1970-05-10 04:00,3.1802,
1970-05-10 05:00,3.1728,
1970-05-10 06:00,3.1654,
1970-05-10 07:00,3.1581,
1970-05-10 08:00,3.1507,
1970-05-10 09:00,3.1434,
1970-05-10 10:00,3.1361,
1970-05-10 11:00,3.1288,
1970-05-10 12:00,3.1216,
1970-05-10 13:00,3.1143,
1970-05-10 14:00,3.1071,
1970-05-10 15:00,3.0999,
1970-05-10 16:00,3.0928,
1970-05-10 17:00,3.0857,
1970-05-10 18:00,3.0786,
1970-05-10 19:00,3.0715,
1970-05-10 20:00,3.0644,
1970-05-10 21:00,3.0574,
1970-05-10 22:00,3.0504,
1970-05-10 23:00,3.0434,
1970-05-11 00:00,3.0364,
1970-05-11 01:00,3.0295,
1970-05-11 02:00,3.0225,
1970-05-11 03:00,3.0156,
1970-05-11 04:00,3.0087,
1970-05-11 05:00,3.0019,
1970-05-11 06:00,2.9951,
1970-05-11 07:00,2.9882,
1970-05-11 08:00,2.9815,
1970-05-11 09:00,2.9747,
1970-05-11 10:00,2.9679,
1970-05-11 11:00,2.9612,
1970-05-11 12:00,2.9545,
1970-05-11 13:00,2.9478,
1970-05-11 14:00,2.9412,
1970-05-11 15:00,2.9345,
1970-05-11 16:00,2.9279,
1970-05-11 17:00,2.9213,
1970-05-11 18:00,2.9148,
1970-05-11 19:00,2.9082,
1970-05-11 20:00,2.9017,
1970-05-11 21:00,2.8951,
1970-05-11 22:00,2.8887,
1970-05-11 23:00,2.8822,
1970-05-12 00:00,2.8757,
1970-05-12 01:00,2.8693,
1970-05-12 02:00,2.8629,
1970-05-12 03:00,2.8565,
1970-05-12 04:00,2.8501,
1970-05-12 05:00,2.8438,
1970-05-12 06:00,2.8374,
1970-05-12 07:00,2.8311,
1970-05-12 08:00,2.8248,
1970-05-12 09:00,2.8185,
1970-05-12 10:00,2.8123,
1970-05-12 11:00,2.8061,
1970-05-12 12:00,2.7998,
1970-05-12 13:00,2.7936,
1970-05-12 14:00,2.7875,
1970-05-12 15:00,2.7813,
1970-05-12 16:00,2.7752,
1970-05-12 17:00,2.7690,
1970-05-12 18:00,2.7629,
1970-05-12 19:00,2.7568,
1970-05-12 20:00,2.7508,
1970-05-12 21:00,2.7447,
1970-05-12 22:00,2.7387,
1970-05-12 23:00,2.7327,
1970-05-13 00:00,2.7267,
1970-05-13 01:00,2.7207,
1970-05-13 02:00,2.7147,
1970-05-13 03:00,2.7088,
1970-05-13 04:00,2.7029,
1970-05-13 05:00,2.6970,
1970-05-13 06:00,2.6911,
1970-05-13 07:00,2.6852,
1970-05-13 08:00,2.6793,
1970-05-13 09:00,2.6735,
1970-05-13 10:00,2.6677,
1970-05-13 11:00,2.6619,
1970-05-13 12:00,2.6561,
1970-05-13 13:00,2.6503,
1970-05-13 14:00,2.6446,
1970-05-13 15:00,2.6388,
1970-05-13 16:00,2.6331,
1970-05-13 17:00,2.6274,
1970-05-13 18:00,2.6217,
1970-05-13 19:00,2.6161,
1970-05-13 20:00,2.6104,
1970-05-13 21:00,2.6048,
1970-05-13 22:00,2.5992,
1970-05-13 23:00,2.5935,
1970-05-14 00:00,2.5880,
1970-05-14 01:00,2.5824,
1970-05-14 02:00,2.5768,
1970-05-14 03:00,2.5713,
1970-05-14 04:00,2.5658,
1970-05-14 05:00,2.5603,
1970-05-14 06:00,2.5548,
1970-05-14 07:00,2.5493,
1970-05-14 08:00,2.5438,
1970-05-14 09:00,2.5384,
1970-05-14 10:00,2.5329,
1970-05-14 11:00,2.5275,
1970-05-14 12:00,2.5221,
1970-05-14 13:00,2.5167,
1970-05-14 14:00,2.5114,
1970-05-14 15:00,2.5060,
1970-05-14 16:00,2.5007,
1970-05-14 17:00,2.4953,
1970-05-14 18:00,2.4900,
1970-05-14 19:00,2.4847,
1970-05-14 20:00,2.4794,
1970-05-14 21:00,2.4742,
1970-05-14 22:00,2.4689,
1970-05-14 23:00,2.4637,
1970-05-15 00:00,2.4585,
1970-05-15 01:00,2.4533,
1970-05-15 02:00,2.4481,
1970-05-15 03:00,2.4429,
1970-05-15 04:00,2.4377,
1970-05-15 05:00,2.4326,
1970-05-15 06:00,2.4274,
1970-05-15 07:00,2.4223,
1970-05-15 08:00,2.4172,
1970-05-15 09:00,2.4121,
1970-05-15 10:00,9.6092,
1970-05-15 11:00,2.4070,
1970-05-15 12:00,2.4019,
1970-05-15 13:00,2.3969,
1970-05-15 14:00,2.3918,
1970-05-15 15:00,2.3868,
1970-05-15 16:00,2.3818,
1970-05-15 17:00,2.3768,
1970-05-15 18:00,2.3718,
1970-05-15 19:00,2.3668,
1970-05-15 20:00,2.3619,
1970-05-15 21:00,2.3569,
1970-05-15 22:00,2.3520,
1970-05-15 23:00,2.3470,
1970-05-16 00:00,2.3421,
1970-05-16 01:00,2.3372,
1970-05-16 02:00,2.3324,
1970-05-16 03:00,2.3275,
1970-05-16 04:00,2.3226,
1970-05-16 05:00,2.3178,
1970-05-16 06:00,2.3129,
1970-05-16 07:00,2.3081,
1970-05-16 08:00,2.3033,
1970-05-16 09:00,2.2985,
1970-05-16 10:00,2.2937,
1970-05-16 11:00,2.2890,
1970-05-16 12:00,2.2842,
1970-05-16 13:00,2.2795,
1970-05-16 14:00,2.2747,
1970-05-16 15:00,2.2700,
1970-05-16 16:00,2.2653,
1970-05-16 17:00,2.2606,
1970-05-16 18:00,2.2559,
1970-05-16 19:00,2.2513,
1970-05-16 20:00,2.2466,
1970-05-16 21:00,2.2419,
1970-05-16 22:00,2.2373,
1970-05-16 23:00,2.2327,
1970-05-17 00:00,2.2281,
1970-05-17 01:00,2.2235,
1970-05-17 02:00,2.2189,
1970-05-17 03:00,2.2143,
1970-05-17 04:00,2.2097,
1970-05-17 05:00,2.2052,
1970-05-17 06:00,2.2006,
1970-05-17 07:00,2.1961,
1970-05-17 08:00,2.1916,
1970-05-17 09:00,2.1871,
1970-05-17 10:00,2.1826,
1970-05-17 11:00,2.1781,
1970-05-17 12:00,2.1736,
1970-05-17 13:00,2.1692,
1970-05-17 14:00,2.1647,
1970-05-17 15:00,2.1603,
1970-05-17 16:00,2.1558,
1970-05-17 17:00,2.1514,
1970-05-17 18:00,2.1470,
1970-05-17 19:00,2.1426,
1970-05-17 20:00,2.1382,
1970-05-17 21:00,2.1338,
1970-05-17 22:00,2.1295,
1970-05-17 23:00,2.1251,
1970-05-18 00:00,2.1208,
1970-05-18 01:00,2.1164,
1970-05-18 02:00,2.1121,
1970-05-18 03:00,2.1078,
1970-05-18 04:00,2.1035,
1970-05-18 05:00,2.0992,
1970-05-18 06:00,2.0949,
1970-05-18 07:00,2.0907,
1970-05-18 08:00,2.0864,
1970-05-18 09:00,2.0822,
1970-05-18 10:00,2.0779,
1970-05-18 11:00,2.0737,
1970-05-18 12:00,2.0695,
1970-05-18 13:00,2.0653,
1970-05-18 14:00,2.0611,
1970-05-18 15:00,2.0569,
1970-05-18 16:00,2.0527,
1970-05-18 17:00,2.0485,
1970-05-18 18:00,2.0444,
1970-05-18 19:00,2.0402,
1970-05-18 20:00,2.0361,
1970-05-18 21:00,2.0320,
1970-05-18 22:00,2.0279,
1970-05-18 23:00,2.0238,
1970-05-19 00:00,2.0197,
1970-05-19 01:00,2.0156,
1970-05-19 02:00,2.0115,
1970-05-19 03:00,2.0074,
1970-05-19 04:00,2.0034,
1970-05-19 05:00,1.9993,
1970-05-19 06:00,1.9953,
1970-05-19 07:00,1.9912,
1970-05-19 08:00,1.9872,
1970-05-19 09:00,1.9832,
1970-05-19 10:00,1.9792,
1970-05-19 11:00,1.9752,
1970-05-19 12:00,1.9712,
1970-05-19 13:00,1.9673,
1970-05-19 14:00,1.9633,
1970-05-19 15:00,1.9593,
1970-05-19 16:00,1.9554,
1970-05-19 17:00,1.9515,
1970-05-19 18:00,1.9475,
1970-05-19 19:00,1.9436,
1970-05-19 20:00,1.9397,
1970-05-19 21:00,1.9358,
1970-05-19 22:00,1.9319,
1970-05-19 23:00,1.9280,
1970-05-20 00:00,1.9242,
1970-05-20 01:00,1.9203,
1970-05-20 02:00,1.9165,
1970-05-20 03:00,1.9126,
1970-05-20 04:00,1.9088,
1970-05-20 05:00,1.9049,
1970-05-20 06:00,1.9011,
1970-05-20 07:00,1.8973,
1970-05-20 08:00,1.8935,
1970-05-20 09:00,1.8897,
1970-05-20 10:00,1.8859,
1970-05-20 11:00,1.8822,
1970-05-20 12:00,1.8784,
1970-05-20 13:00,1.8746,
1970-05-20 14:00,1.8709,
1970-05-20 15:00,1.8671,
1970-05-20 16:00,1.8634,
1970-05-20 17:00,1.8597,
1970-05-20 18:00,9.6092,
1970-05-20 19:00,1.8560,
1970-05-20 20:00,1.8523,
1970-05-20 21:00,1.8486,
1970-05-20 22:00,1.8449,
1970-05-20 23:00,1.8412,
1970-05-21 00:00,1.8375,
1970-05-21 01:00,1.8339,
1970-05-21 02:00,1.8302,
1970-05-21 03:00,1.8266,
1970-05-21 04:00,1.8229,
1970-05-21 05:00,1.8193,
1970-05-21 06:00,1.8157,
1970-05-21 07:00,1.8120,
1970-05-21 08:00,1.8084,
1970-05-21 09:00,1.8048,
1970-05-21 10:00,1.8012,
1970-05-21 11:00,1.7977,
1970-05-21 12:00,1.7941,
1970-05-21 13:00,1.7905,
1970-05-21 14:00,1.7869,
1970-05-21 15:00,1.7834,
1970-05-21 16:00,1.7799,
1970-05-21 17:00,1.7763,
1970-05-21 18:00,1.7728,
1970-05-21 19:00,1.7693,
1970-05-21 20:00,1.7658,
1970-05-21 21:00,1.7622,
1970-05-21 22:00,1.7588,
1970-05-21 23:00,1.7553,
1970-05-22 00:00,1.7518,
1970-05-22 01:00,1.7483,
1970-05-22 02:00,1.7448,
1970-05-22 03:00,1.7414,
1970-05-22 04:00,1.7379,
1970-05-22 05:00,1.7345,
1970-05-22 06:00,1.7311,
1970-05-22 07:00,1.7276,
1970-05-22 08:00,1.7242,
1970-05-22 09:00,1.7208,
1970-05-22 10:00,1.7174,
1970-05-22 11:00,1.7140,
1970-05-22 12:00,1.7106,
1970-05-22 13:00,1.7072,
1970-05-22 14:00,1.7038,
1970-05-22 15:00,1.7005,
1970-05-22 16:00,1.6971,
1970-05-22 17:00,1.6937,
1970-05-22 18:00,1.6904,
1970-05-22 19:00,1.6871,
1970-05-22 20:00,1.6837,
1970-05-22 21:00,1.6804,
1970-05-22 22:00,1.6771,
1970-05-22 23:00,1.6738,
1970-05-23 00:00,1.6705,
1970-05-23 01:00,1.6672,
1970-05-23 02:00,1.6639,
1970-05-23 03:00,1.6606,
1970-05-23 04:00,1.6573,
1970-05-23 05:00,1.6541,
1970-05-23 06:00,1.6508,
1970-05-23 07:00,1.6475,
1970-05-23 08:00,1.6443,
1970-05-23 09:00,1.6410,
1970-05-23 10:00,1.6378,
1970-05-23 11:00,1.6346,
1970-05-23 12:00,1.6314,
1970-05-23 13:00,1.6282,
1970-05-23 14:00,1.6249,
1970-05-23 15:00,1.6218,
1970-05-23 16:00,1.6186,
1970-05-23 17:00,1.6154,
1970-05-23 18:00,1.6122,
1970-05-23 19:00,1.6090,
1970-05-23 20:00,1.6059,
1970-05-23 21:00,1.6027,
1970-05-23 22:00,1.5995,
1970-05-23 23:00,1.5964,
1970-05-24 00:00,1.5933,
1970-05-24 01:00,1.5901,
1970-05-24 02:00,1.5870,
1970-05-24 03:00,1.5839,
1970-05-24 04:00,1.5808,
1970-05-24 05:00,1.5777,
1970-05-24 06:00,1.5746,
1970-05-24 07:00,1.5715,
1970-05-24 08:00,1.5684,
1970-05-24 09:00,1.5653,
1970-05-24 10:00,1.5622,
1970-05-24 11:00,1.5592,
1970-05-24 12:00,1.5561,
1970-05-24 13:00,1.5531,
1970-05-24 14:00,1.5500,
1970-05-24 15:00,1.5470,
1970-05-24 16:00,1.5439,
1970-05-24 17:00,1.5409,
1970-05-24 18:00,1.5379,
1970-05-24 19:00,1.5349,
1970-05-24 20:00,1.5319,
1970-05-24 21:00,1.5289,
1970-05-24 22:00,1.5259,
1970-05-24 23:00,1.5229,
1970-05-25 00:00,1.5199,
1970-05-25 01:00,1.5169,
1970-05-25 02:00,1.5139,
1970-05-25 03:00,1.5110,
1970-05-25 04:00,1.5080,
1970-05-25 05:00,1.5051,
1970-05-25 06:00,1.5021,
1970-05-25 07:00,1.4992,
1970-05-25 08:00,1.4962,
1970-05-25 09:00,1.4933,
1970-05-25 10:00,1.4904,
1970-05-25 11:00,1.4875,
1970-05-25 12:00,1.4846,
1970-05-25 13:00,1.4817,
1970-05-25 14:00,1.4788,
1970-05-25 15:00,1.4759,
1970-05-25 16:00,1.4730,
1970-05-25 17:00,1.4701,
1970-05-25 18:00,1.4672,
1970-05-25 19:00,1.4644,
1970-05-25 20:00,1.4615,
1970-05-25 21:00,1.4586,
1970-05-25 22:00,1.4558,
1970-05-25 23:00,1.4529,
1970-05-26 00:00,1.4501,
1970-05-26 01:00,1.4473,
1970-05-26 02:00,9.6092,
1970-05-26 03:00,1.4444,
1970-05-26 04:00,1.4416,
1970-05-26 05:00,1.4388,
1970-05-26 06:00,1.4360,
1970-05-26 07:00,1.4332,
1970-05-26 08:00,1.4304,
1970-05-26 09:00,1.4276,
1970-05-26 10:00,1.4248,
1970-05-26 11:00,1.4220,
1970-05-26 12:00,1.4192,
1970-05-26 13:00,1.4165,
1970-05-26 14:00,1.4137,
1970-05-26 15:00,1.4109,
1970-05-26 16:00,1.4082,
1970-05-26 17:00,1.4054,
1970-05-26 18:00,1.4027,
1970-05-26 19:00,1.4000,
1970-05-26 20:00,1.3972,
1970-05-26 21:00,1.3945,
1970-05-26 22:00,1.3918,
1970-05-26 23:00,1.3891,
1970-05-27 00:00,1.3864,
1970-05-27 01:00,1.3837,
1970-05-27 02:00,1.3810,
1970-05-27 03:00,1.3783,
1970-05-27 04:00,1.3756,
1970-05-27 05:00,1.3729,
1970-05-27 06:00,1.3702,
1970-05-27 07:00,1.3676,
1970-05-27 08:00,1.3649,
1970-05-27 09:00,1.3622,
1970-05-27 10:00,1.3596,
1970-05-27 11:00,1.3569,
1970-05-27 12:00,1.3543,
1970-05-27 13:00,1.3516,
1970-05-27 14:00,1.3490,
1970-05-27 15:00,1.3464,
1970-05-27 16:00,1.3438,
1970-05-27 17:00,1.3411,
1970-05-27 18:00,1.3385,
1970-05-27 19:00,1.3359,
1970-05-27 20:00,1.3333,
1970-05-27 21:00,1.3307,
1970-05-27 22:00,1.3281,
1970-05-27 23:00,1.3255,
1970-05-28 00:00,1.3230,
1970-05-28 01:00,1.3204,
1970-05-28 02:00,1.3178,
1970-05-28 03:00,1.3152,
1970-05-28 04:00,1.3127,
1970-05-28 05:00,1.3101,
1970-05-28 06:00,1.3076,
1970-05-28 07:00,1.3050,
1970-05-28 08:00,1.3025,
1970-05-28 09:00,1.3000,
1970-05-28 10:00,1.2974,
1970-05-28 11:00,1.2949,
1970-05-28 12:00,1.2924,
1970-05-28 13:00,1.2899,
1970-05-28 14:00,1.2874,
1970-05-28 15:00,1.2849,
1970-05-28 16:00,1.2824,
1970-05-28 17:00,1.2799,
1970-05-28 18:00,1.2774,
1970-05-28 19:00,1.2749,
1970-05-28 20:00,1.2724,
1970-05-28 21:00,1.2699,
1970-05-28 22:00,1.2675,
1970-05-28 23:00,1.2650,
1970-05-29 00:00,1.2625,
1970-05-29 01:00,1.2601,
1970-05-29 02:00,1.2576,
1970-05-29 03:00,1.2552,
1970-05-29 04:00,1.2527,
1970-05-29 05:00,1.2503,
1970-05-29 06:00,1.2479,
1970-05-29 07:00,1.2455,
1970-05-29 08:00,1.2430,
1970-05-29 09:00,1.2406,
1970-05-29 10:00,1.2382,
1970-05-29 11:00,1.2358,
1970-05-29 12:00,1.2334,
1970-05-29 13:00,1.2310,
1970-05-29 14:00,1.2286,
1970-05-29 15:00,1.2262,
1970-05-29 16:00,1.2238,
1970-05-29 17:00,1.2215,
1970-05-29 18:00,1.2191,
1970-05-29 19:00,1.2167,
1970-05-29 20:00,1.2143,
1970-05-29 21:00,1.2120,
1970-05-29 22:00,1.2096,
1970-05-29 23:00,2.3002,
1970-05-30 00:00,5.3358,
1970-05-30 01:00,9.7180,
1970-05-30 02:00,14.9525,
1970-05-30 03:00,20.8196,
1970-05-30 04:00,27.1793,
1970-05-30 05:00,33.9315,
1970-05-30 06:00,40.9996,
1970-05-30 07:00,48.3232,
1970-05-30 08:00,55.8529,
1970-05-30 09:00,63.2886,
1970-05-30 10:00,70.0881,
1970-05-30 11:00,75.9922,
1970-05-30 12:00,81.0080,
1970-05-30 13:00,85.1335,
1970-05-30 14:00,88.3549,
1970-05-30 15:00,90.6401,
1970-05-30 16:00,91.9256,
1970-05-30 17:00,92.0822,
1970-05-30 18:00,90.7363,
1970-05-30 19:00,87.4575,
1970-05-30 20:00,83.2457,
1970-05-30 21:00,79.2392,
1970-05-30 22:00,75.4281,
1970-05-30 23:00,71.8027,
1970-05-31 00:00,68.3541,
1970-05-31 01:00,65.0736,
1970-05-31 02:00,61.9531,
1970-05-31 03:00,58.9846,
1970-05-31 04:00,56.1609,
1970-05-31 05:00,53.4748,
1970-05-31 06:00,50.9196,
1970-05-31 07:00,48.4889,
1970-05-31 08:00,46.1768,
1970-05-31 09:00,43.9773,
1970-05-31 10:00,9.6092,
1970-05-31 11:00,41.8850,
1970-05-31 12:00,39.8946,
1970-05-31 13:00,38.0013,
1970-05-31 14:00,36.2002,
1970-05-31 15:00,34.4868,
1970-05-31 16:00,32.8570,
1970-05-31 17:00,31.3065,
1970-05-31 18:00,29.8316,
1970-05-31 19:00,28.4285,
1970-05-31 20:00,27.0937,
1970-05-31 21:00,25.8240,
1970-05-31 22:00,24.6161,
1970-05-31 23:00,25.6606,
1970-06-01 00:00,32.4079,
1970-06-01 01:00,49.7221,
1970-06-01 02:00,79.3254,
1970-06-01 03:00,117.4082,
1970-06-01 04:00,161.2064,
1970-06-01 05:00,209.8571,
1970-06-01 06:00,263.2256,
1970-06-01 07:00,320.6506,
1970-06-01 08:00,381.1599,
1970-06-01 09:00,443.5353,
1970-06-01 10:00,505.8554,
1970-06-01 11:00,565.3447,
1970-06-01 12:00,619.1949,
1970-06-01 13:00,666.2424,
1970-06-01 14:00,706.4390,
1970-06-01 15:00,740.0769,
1970-06-01 16:00,767.1399,
1970-06-01 17:00,787.2116,
1970-06-01 18:00,800.6335,
1970-06-01 19:00,806.7417,
1970-06-01 20:00,804.6013,
1970-06-01 21:00,795.0373,
1970-06-01 22:00,783.3527,
1970-06-01 23:00,773.8859,
1970-06-02 00:00,766.3159,
1970-06-02 01:00,760.4004,
1970-06-02 02:00,755.9935,
1970-06-02 03:00,753.1436,
1970-06-02 04:00,751.2156,
1970-06-02 05:00,748.9648,
1970-06-02 06:00,745.5577,
1970-06-02 07:00,740.6935,
1970-06-02 08:00,734.2182,
1970-06-02 09:00,725.9361,
1970-06-02 10:00,715.4157,
1970-06-02 11:00,701.9408,
1970-06-02 12:00,685.2638,
1970-06-02 13:00,666.1493,
1970-06-02 14:00,645.2026,
1970-06-02 15:00,623.5655,
1970-06-02 16:00,602.8712,
1970-06-02 17:00,583.5428,
1970-06-02 18:00,565.3991,
1970-06-02 19:00,548.1500,
1970-06-02 20:00,531.4484,
1970-06-02 21:00,515.3226,
1970-06-02 22:00,500.2431,
1970-06-02 23:00,486.1906,
1970-06-03 00:00,472.7747,
1970-06-03 01:00,460.6414,
1970-06-03 02:00,450.2828,
1970-06-03 03:00,441.1293,
1970-06-03 04:00,432.7208,
1970-06-03 05:00,424.8000,
1970-06-03 06:00,417.1477,
1970-06-03 07:00,409.5185,
1970-06-03 08:00,401.4620,
1970-06-03 09:00,392.4859,
1970-06-03 10:00,383.3889,
1970-06-03 11:00,374.9036,
1970-06-03 12:00,366.5695,
1970-06-03 13:00,358.1499,
1970-06-03 14:00,349.6065,
1970-06-03 15:00,340.9025,
1970-06-03 16:00,331.9908,
1970-06-03 17:00,322.8074,
1970-06-03 18:00,313.2560,
1970-06-03 19:00,303.1548,
1970-06-03 20:00,292.1322,
1970-06-03 21:00,279.3249,
1970-06-03 22:00,267.0144,
1970-06-03 23:00,255.3150,
1970-06-04 00:00,244.1965,
1970-06-04 01:00,233.6302,
1970-06-04 02:00,223.5891,
1970-06-04 03:00,214.0471,
1970-06-04 04:00,204.9796,
1970-06-04 05:00,196.3632,
1970-06-04 06:00,188.1757,
1970-06-04 07:00,,
1970-06-04 08:00,,
1970-06-04 09:00,,
1970-06-04 10:00,,
1970-06-04 11:00,,
1970-06-04 12:00,,
1970-06-04 13:00,,
1970-06-04 14:00,,
1970-06-04 15:00,,
1970-06-04 16:00,,
1970-06-04 17:00,,
1970-06-04 18:00,,
1970-06-04 19:00,,
1970-06-04 20:00,,
1970-06-04 21:00,,
1970-06-04 22:00,,
1970-06-04 23:00,,
1970-06-05 00:00,,
1970-06-05 01:00,,
1970-06-05 02:00,,
1970-06-05 03:00,,
1970-06-05 04:00,,
1970-06-05 05:00,,
1970-06-05 06:00,,
1970-06-05 07:00,,
1970-06-05 08:00,,
1970-06-05 09:00,,
1970-06-05 10:00,,
1970-06-05 11:00,,
1970-06-05 12:00,,
1970-06-05 13:00,,
1970-06-05 14:00,,
1970-06-05 15:00,,
1970-06-05 16:00,180.3958,
1970-06-05 17:00,173.0034,
1970-06-05 18:00,,
1970-06-05 19:00,165.9793,
1970-06-05 20:00,159.3054,
1970-06-05 21:00,152.9641,
1970-06-05 22:00,146.9392,
1970-06-05 23:00,141.2149,
1970-06-06 00:00,135.7764,
1970-06-06 01:00,130.6094,
1970-06-06 02:00,125.7005,
1970-06-06 03:00,121.0368,
1970-06-06 04:00,116.6061,
1970-06-06 05:00,112.3970,
1970-06-06 06:00,108.3984,
1970-06-06 07:00,104.5997,
1970-06-06 08:00,100.9911,
1970-06-06 09:00,97.5629,
1970-06-06 10:00,94.3063,
1970-06-06 11:00,91.2128,
1970-06-06 12:00,88.2739,
1970-06-06 13:00,85.4822,
1970-06-06 14:00,82.8363,
1970-06-06 15:00,80.3388,
1970-06-06 16:00,77.9829,
1970-06-06 17:00,75.7620,
1970-06-06 18:00,73.6697,
1970-06-06 19:00,71.6948,
1970-06-06 20:00,69.8212,
1970-06-06 21:00,68.0436,
1970-06-06 22:00,66.3570,
1970-06-06 23:00,64.7569,
1970-06-07 00:00,63.2387,
1970-06-07 01:00,61.7983,
1970-06-07 02:00,60.4317,
1970-06-07 03:00,59.1351,
1970-06-07 04:00,57.9049,
1970-06-07 05:00,56.7379,
1970-06-07 06:00,54.2867,
1970-06-07 07:00,52.2418,
1970-06-07 08:00,48.4679,
1970-06-07 09:00,47.7888,
1970-06-07 10:00,47.1453,
1970-06-07 11:00,46.5355,
1970-06-07 12:00,45.6429,
1970-06-07 13:00,44.8766,
1970-06-07 14:00,44.3835,
1970-06-07 15:00,43.9162,
1970-06-07 16:00,43.4731,
1970-06-07 17:00,43.0530,
1970-06-07 18:00,42.6546,
1970-06-07 19:00,42.2766,
1970-06-07 20:00,41.9180,
1970-06-07 21:00,41.5775,
1970-06-07 22:00,40.9220,
1970-06-07 23:00,40.5377,
1970-06-08 00:00,39.9149,
1970-06-08 01:00,38.7215,
1970-06-08 02:00,38.1446,
1970-06-08 03:00,37.9488,
1970-06-08 04:00,37.8032,
1970-06-08 05:00,37.6643,
1970-06-08 06:00,37.5316,
1970-06-08 07:00,37.2288,
1970-06-08 08:00,36.9309,
