simulation,manning_mean,manning_median,depth_mean,depth_median,flooded_area_km2
208,0.03106328024840516,0.0273496321440802,1.0254006385803223,0.9065895080566406,0.5369999999999999
209,0.04530578866940226,0.050280259257704,1.0180336236953735,0.897216796875,0.533575
210,0.04692978668600327,0.0366574486117222,1.0540289878845215,0.9536056518554688,0.541625
211,0.054902860317815626,0.056179500807957,1.09226393699646,0.9908599853515625,0.551025
212,0.051016711496505565,0.0376662190685124,1.0986312627792358,0.9698410034179688,0.534075
213,0.06407957448406908,0.0814193236914775,1.0353626012802124,0.9183921813964844,0.5422
214,0.06625394979703692,0.0739526064039068,1.030414342880249,0.9095268249511719,0.53555
215,0.0606179284781681,0.0513106568760265,1.005530834197998,0.8524093627929688,0.5253
216,0.05049956200523211,0.0476257027465486,1.0561342239379883,0.9268875122070312,0.536625
217,0.05871567614068221,0.055022994197543,1.1247293949127197,1.0398674011230469,0.563275
218,0.05809556155210951,0.0579657123218453,1.0403411388397217,0.9289741516113281,0.54125
219,0.06989315666314047,0.0779510977461654,0.9983434081077576,0.8246040344238281,0.51905
220,0.05570649259125104,0.0583698728477159,1.05427885055542,0.9452590942382812,0.551225
221,0.05971917806769036,0.0563490575847523,1.0294427871704102,0.8987808227539062,0.529675
222,0.054491565768985235,0.0473964336277544,1.0040850639343262,0.8654899597167969,0.5268999999999999
223,0.049847659415117214,0.0584158160936567,0.9771003127098083,0.7782821655273438,0.514775
224,0.07762353986975189,0.0838483555748439,1.034457802772522,0.9100761413574219,0.5327
225,0.051091907169252375,0.0562259014806727,1.069696068763733,0.9275360107421875,0.52205
226,0.04975109678719983,0.04463046279227,1.0438635349273682,0.8768272399902344,0.5255
227,0.056902384004626654,0.0580421991943467,1.0660241842269897,0.9445419311523438,0.538725
228,0.0820594069519945,0.0667105643595182,1.0213794708251953,0.8846054077148438,0.530025
229,0.07112708967451155,0.0707550914045214,1.0955991744995117,0.9983863830566406,0.5541499999999999
230,0.05181073895297917,0.0626388318564181,1.058396339416504,0.9604721069335938,0.5440499999999999
231,0.05596119518908481,0.0563712109911307,1.0130665302276611,0.8867378234863281,0.53225
232,0.03227652695019986,0.0270873427824631,1.0153546333312988,0.8851528167724609,0.5305
233,0.06809833446326828,0.0819752278731016,1.0041197538375854,0.8688468933105469,0.52955
234,0.06078633852935949,0.0696004885594447,1.058790683746338,0.9605178833007812,0.5474749999999999
235,0.04182881189111047,0.0385246641999147,1.0136862993240356,0.8854103088378906,0.533025
236,0.055301199077651346,0.0591437766975104,1.0571138858795166,0.9543075561523438,0.54005
237,0.05126376561138905,0.0571628140863822,1.0479880571365356,0.9291305541992188,0.545875
238,0.06909523008002645,0.0472090089106632,1.003041386604309,0.8726024627685547,0.5293
239,0.0641033433448126,0.0772369311319494,1.0772539377212524,0.9855384826660156,0.5599
240,0.05951671803638961,0.0626963749339779,0.969327986240387,0.7848930358886719,0.516825
241,0.05085152041296192,0.0390511863926121,1.064391016960144,0.9619827270507812,0.5421
242,0.05833922467740673,0.042931933684656,1.0189058780670166,0.89117431640625,0.528875
243,0.051973795690298696,0.0481909151389459,1.0590224266052246,0.9229316711425781,0.51945
244,0.060798002187921536,0.0522781327493362,1.0784058570861816,0.9739456176757812,0.545675
245,0.05066330064983562,0.0421248257703723,1.0369572639465332,0.9213428497314453,0.5388499999999999
246,0.049699176807423334,0.0548866606595765,1.0403732061386108,0.936187744140625,0.5416
247,0.05394772288323629,0.0465326788525915,1.0665150880813599,0.9676113128662109,0.5449499999999999
248,0.06836435818988075,0.071338870041302,1.0499571561813354,0.9297447204589844,0.5420499999999999
249,0.06319992268061363,0.0577532954794719,1.0260255336761475,0.9097976684570312,0.536925
250,0.07209168597411597,0.0766607206592766,1.0729070901870728,0.9541587829589844,0.53965
251,0.05293458468950781,0.0579979624870073,1.0539500713348389,0.9628067016601562,0.547025
252,0.04582284224840306,0.0427495018941776,1.0928789377212524,0.9954795837402344,0.552275
253,0.048539961804977494,0.0423683899016964,1.0022480487823486,0.8529205322265625,0.5232749999999999
254,0.06484074925433693,0.0540291779915857,1.0594961643218994,0.9259681701660156,0.5359999999999999
255,0.04598111442118081,0.0373603906423909,1.057570219039917,0.9700736999511719,0.55555
256,0.05672941692414948,0.0605329315748091,1.0201469659805298,0.8773307800292969,0.53565
257,0.07336370770308973,0.0663933513442884,1.0756158828735352,0.9909439086914062,0.557275
258,0.0526495838239113,0.0381501666874442,0.9943767189979553,0.8072738647460938,0.52495
259,0.05277685752727747,0.0493679517061309,1.0802061557769775,0.9588851928710938,0.54155
260,0.07037383642620314,0.0547013089043275,1.0396760702133179,0.9361495971679688,0.54175
261,0.05546476451894724,0.0441017915226761,1.0429009199142456,0.932159423828125,0.5423749999999999
262,0.03671636393878737,0.0250427265036152,1.0353469848632812,0.8973922729492188,0.533575
263,0.0628637117791799,0.0511482719699643,1.002631664276123,0.8612442016601562,0.5301
264,0.07449266271721158,0.069018257738126,1.0517953634262085,0.933990478515625,0.54565
265,0.05520618792751279,0.0631723453275867,1.062572956085205,0.926300048828125,0.514975
266,0.05174544928885381,0.0426184917056957,1.0194861888885498,0.8913497924804688,0.532825
267,0.07730043574182707,0.069027485053482,1.073662281036377,0.9775257110595703,0.5509999999999999
268,0.06440031902881264,0.0538438942420379,1.0366266965866089,0.8878517150878906,0.5393249999999999
269,0.07197950916757395,0.0711276823441835,1.0367153882980347,0.917572021484375,0.5363249999999999
270,0.07065044617667071,0.0724831710830358,1.072478175163269,0.9734344482421875,0.547075
271,0.07217346159141233,0.0880890699575047,1.0332401990890503,0.9182815551757812,0.540825
272,0.059013593714449274,0.072555840123357,1.0294607877731323,0.9183845520019531,0.5389999999999999
