,sfincs_depth_mean,sfincs_depth_median,sfincs_area_km2,sfincs_manning_mean,hecras_depth_mean,hecras_depth_median,hecras_area_km2,hecras_manning_mean
62,1.0277321,0.9081726,0.53605,0.05444568370967377,1.1749209,0.954895,0.676725,0.057134281854283785
63,1.0575864,0.9431915,0.545725,0.047977309539064907,1.2324258,0.97213745,0.693125,0.05031548769778684
64,1.0266557,0.90709686,0.5336,0.04312066114165801,1.1783097,0.9453163,0.704975,0.04552030369022656
65,1.0551498,0.9551544,0.54465,0.06879716675473252,1.226263,0.9475479,0.7299249999999999,0.07156733484927118
66,1.1047171,0.9790726,0.534875,0.06070079429639991,1.2721944,1.0138016,0.6395,0.06326797739644928
67,1.0439461,0.9399338,0.5421,0.06254635539062055,1.2164539,0.9357834,0.746525,0.06934217629518497
68,1.0209004,0.89331055,0.534025,0.05646672561194751,1.1678543,0.96635437,0.664975,0.058923102692821826
69,1.0304267,0.92289734,0.5384249999999999,0.059542800315059666,1.2850442,0.9757767,0.8492,0.059787028009298776
70,1.0542425,0.9327469,0.5383749999999999,0.04890384279496818,1.2256345,1.0279121,0.63215,0.050657414364062466
71,1.0322429,0.9159889,0.5368499999999999,0.03719768793621518,1.1961061,0.92451096,0.7435499999999999,0.04258459568399691
72,1.0323589,0.8940506,0.5313,0.05166918774679696,1.1736515,1.0489349,0.570225,0.052875180281326026
73,1.0261701,0.90563965,0.534875,0.069539210320265,1.1746746,0.9490299,0.6888,0.0728898543363094
74,1.0288444,0.9076309,0.53375,0.06700625646365944,1.173306,0.9494934,0.682975,0.07154636494912248
75,1.0183125,0.8370018,0.5023,0.07039520615713202,1.2410554,1.1791077,0.7209249999999999,0.07671120038343696
76,1.0470096,0.9204407,0.53675,0.06058222025185573,1.2125542,1.0517101,0.5932499999999999,0.06318048667402613
77,1.0186968,0.86699677,0.5366,0.04636892115095763,1.1637347,0.95703506,0.68465,0.04850226205987316
78,1.0358422,0.8682709,0.522775,0.06916828092736842,1.163668,1.0551376,0.5425249999999999,0.07135388760216099
79,1.0204554,0.8999138,0.5366,0.07245655076799644,1.1844811,0.92391586,0.736,0.07756861764401644
80,1.0349145,0.91615486,0.53735,0.06580926570884514,1.1890525,0.9829483,0.65635,0.06886069117251788
81,1.0398754,0.92736053,0.544325,0.059730851668708,1.230342,0.9303074,0.7747999999999999,0.06300516540908384
82,1.0468602,0.9467926,0.5487,0.05894007192019577,1.2535354,0.94968414,0.79935,0.06417786298275371
83,1.0029503,0.85647964,0.525775,0.042005303434431596,1.1380692,0.9724541,0.6392,0.043781153074225955
84,1.0113239,0.8651657,0.526725,0.0654140948593201,1.147493,0.99541473,0.616475,0.06677899247466178
85,1.0040627,0.85882187,0.5247499999999999,0.05504478702341228,1.1347935,0.9494209,0.664775,0.05607057649645168
86,0.9845883,0.80574036,0.5233,0.04359416488497316,1.136381,0.9158478,0.7357,0.0495870627229557
87,1.0556983,0.95178986,0.5423749999999999,0.05103208534652672,1.2201874,0.9898548,0.67625,0.055586287533610154
88,1.0183353,0.8751373,0.5404,0.076099447725609,1.1894531,0.92401123,0.7591,0.08194443504480085
89,1.0575292,0.9415512,0.5475749999999999,0.053594759020749234,1.2564859,0.95962524,0.7965249999999999,0.06010867241240328
90,1.080368,0.9828758,0.551225,0.0346450957148861,1.2716969,0.9692631,0.73195,0.03888521468782549
91,1.0500828,0.9047127,0.52935,0.06292387193316554,1.1958413,1.0637741,0.556325,0.06542747150411439
92,1.0187277,0.885849,0.5294249999999999,0.051938257138647165,1.1540631,0.9763489,0.6416499999999999,0.054255851472870195
93,0.9986885,0.8077011,0.522425,0.028714901796803676,1.0755093,1.0092087,0.534975,0.029274722348541175
94,1.0603461,0.9553795,0.54145,0.05672675378276518,1.2351366,1.0219421,0.634425,0.06009084344021483
95,1.0380138,0.921545,0.5407,0.07333385112836359,1.2080346,0.94529724,0.725125,0.07695360340010655
96,0.95950603,0.74411774,0.5075999999999999,0.05904195845851624,1.0633763,0.96165466,0.59395,0.059258561278021496
97,1.035297,0.9259796,0.5494,0.04557172334625926,1.2541157,0.94712067,0.821225,0.04700953699399504
98,1.0670785,0.9779186,0.5523,0.05602831982414518,1.262985,0.96323395,0.769625,0.0586838747153009
99,1.0088308,0.88344574,0.53655,0.059574487679165,1.2049017,0.9219017,0.7948999999999999,0.06185364565818837
100,1.0759882,0.9788742,0.547625,0.06005966358643252,1.2553289,0.9951668,0.6860499999999999,0.06409770603139575
101,1.0530994,0.9490051,0.5437,0.0631431007541579,1.2208871,0.9807129,0.6871999999999999,0.06876438723003331
102,1.0780188,0.9933014,0.556975,0.06077301029590303,1.2736787,0.9810295,0.75235,0.06532439085518228
103,0.97764844,0.76812744,0.52355,0.05289299460801523,1.1050762,0.9512024,0.6594749999999999,0.05392268583824402
104,1.0636796,0.9521713,0.542575,0.03591976395881606,1.234332,0.9808998,0.680375,0.039296214726211816
105,1.0574757,0.9593353,0.5438,0.06632367204636189,1.2220929,0.9519348,0.7049249999999999,0.07015369624539881
106,1.0829773,0.9738846,0.5455249999999999,0.06915045698532464,1.2624583,1.0095062,0.6536,0.072130100059654
107,1.0489273,0.94262123,0.5444,0.049141544269387764,1.2334496,0.9341316,0.7626,0.05306816123133492
108,1.0544587,0.9520035,0.546725,0.05370974421651753,1.228323,0.9597626,0.712025,0.056494728936697776
109,1.0926518,0.9921646,0.5516249999999999,0.07973642526346436,1.2916573,1.0163956,0.676175,0.08383814510669894
110,0.9937946,0.84222794,0.522175,0.0650874803799416,1.1270093,1.0039215,0.5949749999999999,0.06509261040167956
111,1.0455393,0.93346786,0.5388,0.047420780691875324,1.1964753,0.96411896,0.674925,0.05157189152425804
112,1.0588583,0.95840836,0.543875,0.06050629263653222,1.2244827,0.9633064,0.6947749999999999,0.06249685671268068
113,1.0378929,0.9292259,0.5434,0.04294389743604992,1.2247839,0.9350834,0.7713,0.044516607136239124
114,1.0808268,0.9826355,0.5510999999999999,0.061705843453053154,1.267266,0.97978973,0.715075,0.0674739084612403
115,1.0262173,0.89707947,0.536675,0.07304386250268669,1.1817234,0.92892265,0.7334499999999999,0.07754445212257384
116,1.0223467,0.8992157,0.532975,0.05841308560287926,1.1632999,0.95632935,0.669325,0.06302727240121753
117,1.0547682,0.94970703,0.543025,0.06234068407616529,1.2284471,1.0062408,0.6591,0.06635193194922526
118,1.0810124,0.9858856,0.5513,0.06397067460604683,1.2674328,1.0041962,0.678825,0.06905547303451788
119,1.0102112,0.86784744,0.5314,0.05168345411820383,1.1508889,0.93551254,0.6961999999999999,0.0545226348672686
120,1.0110471,0.8554764,0.5344,0.04360330613728315,1.1575423,0.9175415,0.730275,0.04456680250073615
121,1.1203626,1.0210667,0.54445,0.05797508263236771,1.3279395,1.0553551,0.63795,0.062104018538482714
122,1.0756274,0.96832657,0.54355,0.051376433116662096,1.2477031,1.0107841,0.64815,0.05414719694834328
123,1.0704217,0.96730804,0.545725,0.07244537560500003,1.251782,0.9932327,0.675925,0.07672328827156859
124,1.0240366,0.9058113,0.5349499999999999,0.06081389405387965,1.1874477,0.92276764,0.7471,0.06575964226870874
125,1.0031725,0.8474369,0.5235,0.06939148303199534,1.1330917,1.0065994,0.589125,0.07049640606274721
126,1.1076701,1.012577,0.556825,0.05678440122771431,1.3211846,1.0097427,0.7228749999999999,0.060982512938855225
127,1.0097636,0.8410721,0.52405,0.050662981290892604,1.1102773,1.023035,0.5525,0.0516429945614994
128,1.0197003,0.8998394,0.5367999999999999,0.03621333715768422,1.2163482,0.92272186,0.79375,0.03916402426603578
129,1.0702229,0.9770279,0.5514249999999999,0.06091676921105015,1.2560155,0.9656334,0.73235,0.06510662326205148
130,1.0964682,0.993721,0.55335,0.04139708398247417,1.294265,1.007637,0.711275,0.046301590413100176
131,1.0492455,0.9554024,0.5449999999999999,0.049416690195958714,1.2361258,0.95020485,0.7699499999999999,0.05106642015897341
132,1.0352167,0.91799164,0.535575,0.043218184674876564,1.1868461,0.942688,0.699975,0.0476776785167735
133,1.0875776,0.98939514,0.553925,0.06889547824352282,1.286933,1.0231781,0.691525,0.07216443818819779
134,1.0243394,0.8887634,0.529875,0.07250523325821662,1.1645623,1.0274887,0.591675,0.07551671397612153
135,1.0630722,0.9675598,0.5473,0.05635745539894975,1.2385744,0.9636669,0.7253999999999999,0.06189328946238494
136,1.0340936,0.92523956,0.53915,0.05439041762248448,1.201428,0.93032837,0.751825,0.0569187611923612
137,1.0797701,0.98501587,0.554675,0.056029571347535057,1.2973646,0.9678688,0.7874,0.058008563855594136
138,1.0086905,0.85993576,0.5253,0.058465052421893336,1.1454759,0.9936905,0.6270249999999999,0.060998783648962995
139,1.0416384,0.9453888,0.5454749999999999,0.06584408175919507,1.2549351,0.9545517,0.811175,0.06953182456895415
140,1.044998,0.93237305,0.543925,0.06869291770346035,1.2134179,0.9466934,0.7474999999999999,0.07243507930460438
141,1.0004333,0.828743,0.5212,0.0467556086022976,1.0920086,1.0106354,0.553675,0.04733563341600803
142,1.0498505,0.9454155,0.5447,0.04433802304415656,1.2456392,0.9451008,0.7757999999999999,0.045442668360337536
143,1.0322137,0.9126053,0.5395,0.06080915502213333,1.1937265,0.9536209,0.6996749999999999,0.06492509344517057
144,1.0327675,0.93000793,0.54355,0.06702780929227069,1.2167927,0.9364357,0.773725,0.0713880827657627
145,1.1193494,1.0245132,0.559175,0.046939287719531396,1.3418478,1.0207291,0.7190249999999999,0.05025842432803462
146,1.0445575,0.9258194,0.5374749999999999,0.048948513097003314,1.2095888,1.0158958,0.6387499999999999,0.05248703537844037
147,1.0754174,0.9766884,0.55285,0.06793031185712807,1.2807851,0.9724655,0.7693249999999999,0.07029190280839723
148,1.0578933,0.9378128,0.54875,0.059526171456116966,1.2300425,0.96315,0.703025,0.0634478721308516
149,1.0537823,0.94906616,0.542225,0.06389876628794988,1.214842,0.9548111,0.704975,0.06682901334649557
150,1.0570081,0.9657898,0.546775,0.052371710053116104,1.254804,0.9557533,0.7811,0.05407272909597775
151,1.0922877,1.0056763,0.560375,0.053701626477706134,1.3188125,0.99474335,0.79635,0.05855540418599895
152,1.0343835,0.91871643,0.5413749999999999,0.06321445670613911,1.1988685,0.9304733,0.746525,0.06851386216258216
153,1.0855873,0.9625149,0.53535,0.057901644475349116,1.2647101,1.070179,0.5929,0.059625926422766554
154,1.0200487,0.89803886,0.5359999999999999,0.05054136218362676,1.1765211,0.9408989,0.710275,0.05143424699453209
155,1.0436618,0.9316368,0.5421,0.06133143302094292,1.2114446,0.9380131,0.7267,0.06204866777802179
156,1.0189615,0.8759537,0.535225,0.03395358557623256,1.1692685,0.9342823,0.7242999999999999,0.03707514181388296
157,1.0490854,0.9485588,0.5416,0.05206728112266034,1.2182088,0.94197845,0.7385999999999999,0.0509536498155505
158,1.0496402,0.92681885,0.5449999999999999,0.07738156524622672,1.2284952,0.94361115,0.730425,0.08052239011860342
159,1.0463793,0.93735695,0.5409999999999999,0.05640554754083254,1.2180647,0.93317413,0.744925,0.059962827827879255
160,1.0222386,0.8933945,0.5301,0.04628408329153824,1.1660767,1.004137,0.6242,0.048227560594429536
161,1.0547599,0.9579468,0.5536249999999999,0.03924597285843016,1.2679775,0.9648514,0.8066749999999999,0.03867172027515291
162,1.1098461,1.0103912,0.554425,0.04418841974870563,1.3211778,1.03022,0.677075,0.04649425825912708
163,1.0081288,0.8652458,0.5257499999999999,0.06762230010724322,1.1439834,0.97587204,0.642,0.07049173290174289
164,0.99579316,0.85889816,0.5302,0.0648267672299869,1.1407937,0.92752075,0.704175,0.06734526357768875
165,1.0104946,0.8617859,0.5321,0.061186873540097435,1.1552756,0.9177246,0.7193499999999999,0.0658770694632258
166,0.993868,0.796875,0.5172,0.03477627774723769,1.1327133,1.0160065,0.528025,0.03566187048215908
167,1.0482221,0.9336052,0.545625,0.059292377257113664,1.2274017,0.94664,0.73475,0.0611263851277938
168,1.0255358,0.9062958,0.5379999999999999,0.05710753014853449,1.1941663,0.9226227,0.741675,0.057743903680786565
169,1.0622813,0.9689598,0.5485749999999999,0.04794854403997634,1.2732894,0.9653702,0.7966249999999999,0.051947357642716574
170,1.0946813,1.012455,0.55975,0.056156617608436946,1.3099445,0.98547363,0.767475,0.058330725218580626
171,1.0373468,0.91880035,0.537625,0.06008891550386299,1.192531,0.9836731,0.6562,0.061972232523162266
172,1.0237601,0.90750885,0.539275,0.04524693648052197,1.213764,0.93429184,0.79075,0.04787319680899633
173,1.0406796,0.92585754,0.538725,0.060994277800659406,1.2033329,1.0000114,0.6517,0.06229856558554881
174,1.02884,0.9072418,0.536525,0.050843184779592716,1.1937538,0.9326172,0.73315,0.05370005389567801
175,1.1002653,0.99430084,0.5535249999999999,0.07347528228037434,1.3079481,1.027771,0.6859999999999999,0.07824677992435349
176,1.0409185,0.9196739,0.5362,0.06280281143592353,1.1946523,1.0095291,0.632925,0.06560574299321667
177,1.0439855,0.923996,0.5439999999999999,0.05671879828746954,1.2123306,0.949852,0.746575,0.061001684421705546
178,1.038891,0.92149734,0.5363749999999999,0.0453642758405965,1.185636,1.003746,0.6305499999999999,0.04874472468615418
179,1.0483408,0.95378494,0.545725,0.050066801258443365,1.2298951,0.93959427,0.7616499999999999,0.054553965190216214
180,1.0239725,0.89642334,0.5324749999999999,0.06645767972936498,1.1735114,1.0083847,0.6175999999999999,0.07003682756395856
181,1.0694203,0.9641075,0.54335,0.067243357344602,1.2450897,1.0147438,0.6484,0.06916047987578743
182,1.0469592,0.9314728,0.537725,0.03215431642980624,1.2010674,0.98708534,0.65255,0.03489855832260936
183,1.1283551,1.0365753,0.562875,0.060558592303053535,1.3552508,1.0377502,0.729225,0.0642873027079622
184,1.0509312,0.9266281,0.5344249999999999,0.06461009393514046,1.2129469,1.0670319,0.578575,0.06639314504526009
185,1.0813713,0.9784241,0.5512,0.06929539737871822,1.2695336,0.9898491,0.7263999999999999,0.07525784869836619
186,1.0336164,0.9173622,0.5366,0.05486655041621451,1.1900362,1.0058441,0.639675,0.05776078822166063
187,1.1246123,1.0255814,0.555225,0.06409169631298606,1.3397933,1.0462189,0.6665749999999999,0.06778610297913046
188,0.9906791,0.82458115,0.52045,0.04139124580877682,1.116051,0.95895004,0.63735,0.042094030892986634
189,1.0316724,0.9173603,0.5376,0.04190074242601053,1.1895943,0.9431305,0.7107749999999999,0.04474722455944931
190,1.0273662,0.8876724,0.541925,0.05761584358039163,1.1996256,0.93146515,0.769475,0.06534457086801139
191,1.1048875,1.0159912,0.5580999999999999,0.06275588418716957,1.3197112,0.9852066,0.7490249999999999,0.06739175152896064
192,1.0335991,0.9223404,0.537925,0.06895390680459854,1.1981415,0.92826843,0.7510249999999999,0.07267276440967599
193,1.0580174,0.9631958,0.548775,0.05038759865116416,1.2690526,0.9593735,0.796825,0.05291845204708812
194,1.0749681,0.97921944,0.55285,0.049851851684876686,1.2671051,0.9662113,0.7345499999999999,0.05306536317496003
195,1.0598605,0.9689789,0.550075,0.0423539779148834,1.2555548,0.95427704,0.7732249999999999,0.04512503550572546
196,1.0577403,0.95375824,0.54615,0.06983587152511381,1.2551489,0.94860077,0.7752,0.07805922116240999
197,1.0530466,0.9500122,0.541075,0.068696707039671,1.2173172,0.98529816,0.673675,0.07199593061322278
198,1.1012657,1.0211258,0.5635249999999999,0.056518173685646225,1.3454967,0.9942627,0.816075,0.06297658519651006
199,1.06481,0.95684433,0.5432,0.06390928892873833,1.2360171,0.97766113,0.687425,0.069694777893266
200,1.0098251,0.87532043,0.530875,0.05076627882099844,1.1624867,0.9355736,0.72085,0.05388900501051518
201,1.0629557,0.9637146,0.544925,0.05886091143736312,1.256249,0.95739365,0.773625,0.06386663378633274
202,1.0686605,0.9493866,0.547925,0.08167477399282398,1.24816,0.99277496,0.672975,0.08716209032457338
203,1.0482863,0.94615173,0.5435,0.057687970284863575,1.2216125,0.9373627,0.73735,0.062341773691912045
204,0.9955148,0.837471,0.5212249999999999,0.04980808181544925,1.1080549,1.0048981,0.575975,0.05048577197810806
205,1.0756056,0.96749115,0.544775,0.04836446584643228,1.2521577,1.010725,0.65445,0.05262572868533888
206,1.0695128,0.9751015,0.550925,0.06309137463147531,1.2761972,0.9748306,0.785725,0.06459967036285612
207,1.079619,0.977005,0.549875,0.05030030080526779,1.2664748,0.97527313,0.727225,0.05516754674497912
208,1.0248212,0.90599823,0.53745,0.03106328024840516,1.2266424,0.9297123,0.7996,0.03470981039476341
209,1.0174551,0.89662933,0.534025,0.04530578866940226,1.1840917,0.9240494,0.75195,0.048743312870211164
210,1.0534331,0.9519768,0.542075,0.04692978668600327,1.2328357,0.9488678,0.7594,0.04879555776987753
211,1.0916483,0.9897766,0.5514749999999999,0.054902860317815626,1.2900717,1.0194473,0.6796,0.06027697658919497
212,1.097976,0.96849823,0.534525,0.051016711496505565,1.25811,1.0227165,0.6242249999999999,0.05553686386081902
213,1.0347832,0.9175339,0.54265,0.06407957448406908,1.2246733,0.9266758,0.7819499999999999,0.06716360625237812
214,1.0298275,0.9088402,0.5359999999999999,0.06625394979703692,1.177845,0.96326447,0.6653749999999999,0.07159484300071052
215,1.0049502,0.85181427,0.5257499999999999,0.0606179284781681,1.1380731,0.9636154,0.651075,0.06274979893047113
216,1.055522,0.92637634,0.537075,0.05049956200523211,1.2189255,1.041996,0.59725,0.0521415841723258
217,1.1240609,1.0385742,0.56375,0.05871567614068221,1.351731,1.0287018,0.733775,0.0634683014045321
218,1.0397557,0.92837906,0.5417,0.05809556155210951,1.2209547,0.9356613,0.759525,0.06398400601832287
219,0.99775463,0.8241997,0.5195,0.06989315666314047,1.0954868,1.0015793,0.5660499999999999,0.07101649302374187
220,1.0536984,0.94454193,0.551675,0.05570649259125104,1.2555196,0.94496155,0.7823249999999999,0.0568132848321119
221,1.0288439,0.89740753,0.530125,0.05971917806769036,1.1680086,1.0289307,0.590725,0.06076103891864458
222,1.0035067,0.86496544,0.52735,0.054491565768985235,1.1440707,0.9351959,0.69095,0.056174484132122254
223,0.97648203,0.7779541,0.51525,0.049847659415117214,1.0900289,0.9729824,0.61005,0.05246423445076977
224,1.0338591,0.9091797,0.53315,0.07762353986975189,1.1824119,1.0302925,0.589225,0.08011358769951502
225,1.0690382,0.92669106,0.5225,0.051091907169252375,1.1966159,0.9877701,0.6693749999999999,0.05373465214087723
226,1.0431976,0.87636566,0.525975,0.04975109678719983,1.1647974,1.0512905,0.5446,0.0510774703069769
227,1.0654068,0.94290924,0.539175,0.056902384004626654,1.2322563,1.0401516,0.60585,0.06258313103674307
228,1.0207884,0.88394165,0.530475,0.0820594069519945,1.1681569,1.028822,0.59275,0.08546948385362108
229,1.09499,0.9972477,0.5546,0.07112708967451155,1.2958087,1.0037384,0.71565,0.07700171513388386
230,1.0578004,0.9591675,0.5445,0.05181073895297917,1.2377417,0.95066833,0.754475,0.05843686312537379
231,1.0124905,0.8862877,0.5327,0.05596119518908481,1.1766387,0.9189949,0.7502,0.06043495872737577
232,1.0147747,0.88482475,0.5309499999999999,0.03227652695019986,1.158947,0.9914017,0.634375,0.033267524118170806
233,1.0035095,0.8684387,0.530025,0.06809833446326828,1.1488441,0.94215775,0.690225,0.07261729795725944
234,1.0581995,0.9595108,0.547925,0.06078633852935949,1.2554384,0.9501877,0.77515,0.0636791381242487
235,1.0131104,0.88507843,0.5334749999999999,0.04182881189111047,1.1588987,0.9569092,0.6747,0.043818266450597415
236,1.056511,0.9523163,0.5405,0.055301199077651346,1.2188746,0.9998665,0.6576,0.05877500964455575
237,1.0474055,0.9285202,0.546325,0.05126376561138905,1.2044325,0.96294785,0.7037,0.05505424166854541
238,1.0024679,0.8718643,0.5297499999999999,0.06909523008002645,1.1485178,0.9357605,0.694925,0.0723209220693672
239,1.0766683,0.98472977,0.56035,0.0641033433448126,1.3331096,0.98771286,0.8424499999999999,0.07284468183286251
240,0.9687634,0.7845001,0.5172749999999999,0.05951671803638961,1.1032946,0.9581337,0.641475,0.06146986088152006
241,1.0637867,0.96101,0.54255,0.05085152041296192,1.2318023,0.98483276,0.679925,0.05398750638413521
242,1.0182751,0.8905659,0.52935,0.05833922467740673,1.1566144,0.948349,0.678225,0.06152326119493626
243,1.0583316,0.92224884,0.519925,0.051973795690298696,1.1865717,1.0019035,0.68075,0.05315894965842746
244,1.0777925,0.9729309,0.546125,0.060798002187921536,1.2525744,1.0076675,0.654925,0.06384714789669924
245,1.0363706,0.9206619,0.5393,0.05066330064983562,1.1933959,0.96027374,0.686425,0.05388916425673475
246,1.0397882,0.9355545,0.5420499999999999,0.049699176807423334,1.215183,0.9326935,0.7582749999999999,0.054093899514760346
247,1.0658675,0.9659805,0.5454249999999999,0.05394772288323629,1.2338352,0.96752167,0.70885,0.05637481117985175
248,1.0493653,0.92913437,0.5425,0.06836435818988075,1.2199425,0.95469093,0.70675,0.07250240825159308
249,1.0254458,0.9093399,0.5373749999999999,0.06319992268061363,1.2022318,0.9264984,0.765725,0.0667281949452042
250,1.0722872,0.953701,0.5401,0.07209168597411597,1.2379751,1.0259018,0.6184999999999999,0.07775473550043305
251,1.0533632,0.9622116,0.5474749999999999,0.05293458468950781,1.250248,0.9518795,0.7818499999999999,0.05386953652648719
252,1.0922672,0.9944992,0.552725,0.04582284224840306,1.2906957,0.9896774,0.703325,0.049560684378109794
253,1.0016207,0.8521538,0.5237499999999999,0.048539961804977494,1.1380221,0.97901154,0.638475,0.050673594659833725
254,1.0588787,0.9255276,0.53645,0.06484074925433693,1.2216679,1.053669,0.5863999999999999,0.06795347960663796
255,1.056994,0.9692497,0.5559999999999999,0.04598111442118081,1.2943237,0.97958374,0.834125,0.051784456039811744
256,1.0195696,0.8769951,0.5361,0.05672941692414948,1.162244,0.954792,0.6799,0.05786294094636196
257,1.0750272,0.9906006,0.557725,0.07336370770308973,1.2980254,0.9855652,0.803075,0.07741724896733788
258,0.9938046,0.80682755,0.5254,0.0526495838239113,1.1315897,1.0067863,0.6174999999999999,0.054277487594423586
259,1.0795825,0.95788574,0.5419999999999999,0.05277685752727747,1.2535911,1.0304108,0.621425,0.05528679251190403
260,1.0390924,0.9352093,0.5422,0.07037383642620314,1.2396952,0.9476528,0.7966,0.07491598981849269
261,1.042315,0.9313278,0.542825,0.05546476451894724,1.2109216,0.940815,0.75605,0.058665130116524904
262,1.0347478,0.89694595,0.534025,0.03671636393878737,1.1810963,1.0422535,0.5887,0.0391990825616411
263,1.0020627,0.86079407,0.53055,0.0628637117791799,1.1476067,0.9367409,0.698075,0.0659351546067949
264,1.0512071,0.933403,0.5461,0.07449266271721158,1.2234833,0.95970535,0.7026249999999999,0.07709177405048355
265,1.0619016,0.9251785,0.515425,0.05520618792751279,1.3063616,1.2017212,0.767125,0.05903895501767524
266,1.0189046,0.89081573,0.5332749999999999,0.05174544928885381,1.1639354,0.983984,0.6428499999999999,0.05504911904957131
267,1.073065,0.9763336,0.55145,0.07730043574182707,1.2737606,0.9687576,0.770725,0.08156421791413723
268,1.0360391,0.8868103,0.539775,0.06440031902881264,1.1805078,1.0052414,0.646825,0.0672442102580683
269,1.0361269,0.9170532,0.536775,0.07197950916757395,1.1822915,0.9723625,0.65825,0.0742759375402333
270,1.071829,0.9722481,0.54755,0.07065044617667071,1.2437241,0.98197174,0.708625,0.07428439858904158
271,1.0326598,0.917572,0.541275,0.07217346159141233,1.2142614,0.9273815,0.7613,0.07659464280881076
272,1.0288807,0.9175606,0.53945,0.059013593714449274,1.1983346,0.925972,0.75635,0.06421589727435503
273,1.068665,0.9522381,0.5432,0.036163854899807335,1.2471493,1.0040932,0.6574,0.03989063077738856
274,0.99995077,0.8512039,0.527675,0.045551777639406286,1.1461005,0.9352112,0.696525,0.048753245829034376
275,1.0593804,0.9625778,0.5550499999999999,0.051023356222588405,1.3060546,0.9702759,0.842425,0.055534315885432214
276,1.0230585,0.8670006,0.5273,0.075581119291142,1.1310024,1.0341568,0.553325,0.07706873604655028
277,1.0379428,0.93178177,0.5411,0.07252252224462813,1.20243,0.9314575,0.73635,0.07799730159013785
278,1.0515201,0.9482727,0.542075,0.053314960323132474,1.2180817,0.9423828,0.7218749999999999,0.054848843920306964
279,1.0308813,0.8459244,0.524625,0.048267916541111545,1.1280544,1.0345287,0.5285,0.04878864981456479
280,1.0919219,0.9716625,0.54485,0.050969231797184315,1.2775068,1.0277863,0.6365,0.05185833399877437
281,1.0547118,0.944149,0.5452,0.04079094657948811,1.2283547,0.9609566,0.7063999999999999,0.0449725477655119
282,1.0401857,0.9251442,0.5395,0.08596177107829091,1.2023666,0.95495224,0.69805,0.0901519142602247
283,1.0830103,0.9982681,0.5570499999999999,0.04394505911615537,1.2797433,0.9769821,0.7571249999999999,0.04648170763007945
284,0.97742563,0.7868042,0.5136,0.045213059577057776,1.0690666,0.9868431,0.5620499999999999,0.04572342590649302
285,1.0408858,0.92736626,0.54075,0.056417776611919754,1.2043312,0.9473381,0.7021,0.060909180295215505
286,1.0773414,0.96017265,0.53805,0.03444151719303156,1.2479253,1.062645,0.590575,0.036747225369591255
287,1.0679662,0.9745941,0.551875,0.051659833238599934,1.2835788,0.973259,0.7919999999999999,0.05788295435740483
288,1.0369447,0.9278374,0.538975,0.06122068639447747,1.1993921,0.9320679,0.7410749999999999,0.060797147495375875
289,1.0536909,0.9246216,0.5374249999999999,0.06198284819691291,1.218212,1.031147,0.60375,0.06584371189660035
290,1.0488814,0.94558716,0.5424249999999999,0.04985432373777493,1.214544,0.9452591,0.71585,0.054452620466578144
291,1.0214273,0.8738632,0.538225,0.04525207786029628,1.1805458,0.92674255,0.759925,0.04679600905052234
292,1.0614283,0.9621582,0.5453749999999999,0.04060126815797254,1.2615955,0.95867157,0.7804249999999999,0.043343029201871545
293,1.0538055,0.9580536,0.550675,0.05369590798678925,1.2818584,0.964489,0.8210999999999999,0.0598781095537038
294,1.0327802,0.9010639,0.5417,0.05379039501467415,1.200818,0.93014145,0.7556499999999999,0.06010731171267653
296,1.039451,0.89764404,0.533225,0.055947052720081436,1.1761545,1.0475464,0.572975,0.05937486933874982
297,1.0281867,0.90870667,0.538025,0.0563030217589939,1.1830982,0.97979736,0.667925,0.060788703221139016
298,1.067338,0.95318604,0.54155,0.08016397439979846,1.2458872,1.0360928,0.6243,0.08433355179032657
299,1.0876555,0.99562454,0.5553,0.047954405747557084,1.2826465,1.0157394,0.701375,0.054074622343406605
300,1.0019906,0.8490982,0.5283249999999999,0.054809524607296434,1.1377789,0.93092346,0.6886,0.05863733145569383
301,1.0412395,0.9210892,0.536875,0.056546755264327134,1.1924094,0.99212646,0.6494249999999999,0.05932894920353783
302,1.0023808,0.84197235,0.5273749999999999,0.053667164078186246,1.1310992,0.92794037,0.6916749999999999,0.05429616274117786
303,1.092951,0.9903374,0.5530999999999999,0.06085627887034881,1.1313815,0.9283409,0.6916749999999999,0.06447006727084605
304,1.0377581,0.8762512,0.5121,0.055640522759672316,1.1313759,0.9283409,0.6916749999999999,0.05487467772529185
305,1.0231025,0.9008064,0.53235,0.07516072962679723,1.1370181,0.934021,0.69295,0.07969808219444273
306,1.0722756,0.9773941,0.555725,0.07797456450726688,1.1313739,0.9283409,0.6916749999999999,0.08234905417739707
307,1.0484061,0.9303131,0.537275,0.046911519605318856,1.1312829,0.92794037,0.6916749999999999,0.048961583379907234
308,1.0338718,0.91864014,0.536925,0.057852925377878874,1.1377251,0.93481827,0.693125,0.06135137190304759
309,1.1008905,0.986866,0.5502,0.06389755585972995,1.1365895,0.9336548,0.692825,0.0645521299550521
310,1.024839,0.8494873,0.5242249999999999,0.04525235975795474,1.1310942,0.92794037,0.6916749999999999,0.04817795364753565
311,1.0407466,0.9270172,0.537575,0.05347611651802504,1.136898,0.934021,0.6929,0.05440195815034606
312,1.0326946,0.91313934,0.535925,0.0506606932862862,1.1309348,0.9276085,0.69155,0.05380596772831203
